,,jona31:LASI,,,jona31:RASI,,,jona31:LPSI,,,jona31:RPSI,,,jona31:LTHI,,,jona31:LKNE,,,jona31:LTIB,,,jona31:LANK,,,jona31:LHEE,,,jona31:LTOE,,,jona31:RTHI,,,jona31:RKNE,,,jona31:RTIB,,,jona31:RANK,,,jona31:RHEE,,,jona31:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
363,0,-153.920517,991.595398,873.151123,57.023792,1016.863220,877.297668,-107.033058,751.736206,892.282959,51.151123,758.401306,886.688599,-176.254532,901.116882,638.686218,-129.005127,851.392883,432.849274,-100.184891,751.761597,236.798523,-58.177917,713.395630,103.761574,-19.882851,654.168640,95.400764,-15.682076,922.374939,46.410534,170.397461,1027.854736,650.039124,149.419724,1094.456543,483.440674,162.869568,1115.958374,289.862061,151.825317,1164.280273,115.972412,107.479599,1119.208252,77.799347,82.027596,1361.512817,158.032776
364,0,-154.255310,999.080688,871.207581,56.572025,1025.323608,875.037537,-106.357330,759.498108,891.578857,51.793003,766.766846,885.547485,-176.303543,906.277649,637.471069,-129.100128,854.868835,432.130798,-100.154259,753.436707,236.898056,-58.010269,713.752869,104.132210,-19.621517,654.534607,96.135208,-15.734469,922.404541,46.387718,169.817505,1035.228149,647.223389,147.835861,1102.286011,481.316193,160.689545,1129.870850,288.698029,148.995453,1184.428467,116.327278,105.258209,1140.320679,76.774597,76.322594,1379.621948,166.224701
365,0,-154.569809,1006.659485,869.263794,56.134861,1033.892944,872.794861,-105.610817,767.366516,890.890930,52.499741,775.261658,884.416138,-176.336151,911.471191,636.282715,-129.194763,858.340027,431.467010,-100.132301,755.104858,237.072418,-57.861351,714.117798,104.564445,-19.397156,654.902832,96.951675,-15.788215,922.435181,46.362446,169.220291,1042.796875,644.443542,146.224701,1110.197754,479.221954,158.398041,1143.155640,287.603027,146.004684,1203.177124,116.734375,102.779030,1159.970093,75.975899,71.064041,1396.365845,173.761642
366,0,-154.865738,1014.336609,867.334106,55.709221,1042.579590,870.593811,-104.790215,775.347534,890.225037,53.274349,783.895813,883.306274,-176.351547,916.715271,635.131470,-129.291092,861.827026,430.867004,-100.121056,756.776917,237.335266,-57.737843,714.496033,105.068329,-19.218828,655.277222,97.863297,-15.843882,922.467407,46.334827,168.596313,1050.600220,641.737305,144.584381,1118.227905,477.176483,156.010666,1155.811768,286.546326,142.882660,1220.463867,117.101707,100.067520,1178.054810,75.328262,66.283684,1411.749878,180.393402
367,0,-155.143921,1022.117249,865.433899,55.293114,1051.390991,868.458557,-103.894127,783.447449,889.587402,54.117992,792.678467,882.230347,-176.349564,922.029846,634.027588,-129.392883,865.352661,430.339447,-100.123772,758.465698,237.700500,-57.647438,714.893860,105.654747,-19.095749,655.663818,98.884087,-15.902230,922.501282,46.305836,167.939056,1058.671753,639.140869,142.916840,1126.406982,475.196564,153.546432,1167.846558,285.500671,139.662003,1236.252808,117.348320,97.157005,1194.501709,74.767410,61.979931,1425.798462,185.888565
368,0,-155.403992,1030.007324,863.578552,54.885715,1060.334351,866.412659,-102.923096,791.672974,888.984497,55.029984,801.618042,881.201599,-176.331039,927.437012,632.980957,-129.505936,868.942505,429.892059,-100.144875,760.185669,238.182205,-57.598766,715.319824,106.335365,-19.037060,656.071167,100.028961,-15.964190,922.535706,46.277275,167.245316,1067.038086,636.688843,141.227997,1134.758789,473.297150,151.027802,1179.275024,284.443726,136.378174,1250.534424,117.407669,94.088715,1209.270508,74.242317,58.119816,1438.555420,190.048386
369,0,-155.644623,1038.012451,861.783813,54.487404,1069.415283,864.478394,-101.879593,800.030457,888.423096,56.007824,810.721008,880.234253,-176.297775,932.960571,632.001099,-129.638107,872.623901,429.531647,-100.190178,761.953613,238.794159,-57.601273,715.783813,107.122513,-19.051643,656.510681,101.313614,-16.030804,922.568970,46.251766,166.515457,1075.718018,634.413147,139.527512,1143.300293,471.491455,148.480255,1190.119141,283.358826,133.069229,1263.327881,117.230179,90.911255,1222.354858,73.716705,54.643715,1450.083008,192.719345
370,0,-155.863541,1046.138550,860.065247,54.099739,1078.639038,862.676941,-100.767960,808.526245,887.909973,57.047241,819.992554,879.342346,-176.252594,938.625977,631.096985,-129.799301,876.426819,429.263733,-100.266762,763.788452,239.549744,-57.665073,716.298401,108.029060,-19.147913,656.997314,102.754448,-16.103146,922.598022,46.232578,165.753433,1084.722656,632.342529,137.828857,1152.040771,469.790894,145.932007,1200.407104,282.235657,129.775375,1274.679321,116.784683,87.679550,1233.785400,73.169701,51.472534,1460.460938,193.803116
371,0,-156.057480,1054.390991,858.437927,53.725418,1088.008789,861.027344,-99.594299,817.165405,887.451904,58.142345,829.435852,878.540344,-176.199509,944.459473,630.276611,-130.001556,880.382568,429.092621,-100.383003,765.711914,240.461380,-57.800751,716.878052,109.068260,-19.333687,657.549561,104.368408,-16.182188,922.618835,46.223373,164.966843,1094.053467,630.501953,136.148575,1160.981323,468.205200,143.413345,1210.172119,281.070557,126.538139,1284.660278,116.058990,84.453102,1243.625977,72.595192,48.516628,1469.782349,193.263321
372,0,-156.222488,1062.774536,856.916504,53.368176,1097.525879,859.546875,-98.366249,825.952393,887.055176,59.285854,839.051697,877.842102,-176.143692,950.487854,629.547363,-130.258713,884.524536,429.020721,-100.548485,767.747864,241.540298,-58.019146,717.540161,110.253525,-19.616039,658.189697,106.172806,-16.268646,922.626343,46.227909,164.166382,1103.704102,628.912292,134.505798,1170.114868,466.742401,140.955948,1219.450439,279.866486,123.399513,1293.363892,115.059204,81.293747,1251.972900,72.000343,45.685642,1478.151123,191.128311
373,0,-156.354034,1071.292847,855.514465,53.032646,1107.190063,858.250000,-97.092720,834.889832,886.725464,60.469284,848.838501,877.261169,-176.091293,956.737549,628.915100,-130.586212,888.887024,429.049011,-100.773727,769.922974,242.796219,-58.331093,718.304382,111.598228,-20.001247,658.944214,108.185089,-16.362778,922.614685,46.249672,163.365585,1113.659302,627.589783,132.921539,1179.427246,465.408691,138.591904,1228.280640,278.632385,120.400734,1300.901611,113.808067,78.263016,1258.948608,71.403091,42.898170,1485.676514,187.489716
374,0,-156.447128,1079.948486,854.244263,52.724186,1116.998779,857.148743,-95.783676,843.978394,886.467834,61.683258,858.791687,876.809631,-176.049591,963.234558,628.384705,-131.000824,893.505615,429.176453,-101.070129,772.266235,244.237030,-58.747158,719.193481,113.115440,-20.494743,659.843079,110.422585,-16.464197,922.577454,46.291416,162.580185,1123.895386,626.545593,131.417709,1188.896362,464.208801,136.352768,1236.701904,277.382324,117.581024,1307.397095,112.342400,75.419319,1264.696533,70.829132,40.090214,1492.469238,182.496994
375,0,-156.496506,1088.741699,853.117065,52.448689,1126.947266,856.252136,-94.449760,853.216797,886.286255,62.917805,868.904114,876.498535,-176.026566,970.003357,627.959900,-131.520111,898.416199,429.400299,-101.449547,774.808960,245.868530,-59.277382,720.232422,114.817680,-21.101126,660.920593,112.902290,-16.571732,922.508362,46.354752,161.827347,1134.382080,625.786194,130.016205,1198.494019,463.145752,134.268402,1244.752441,276.134552,114.976097,1312.981445,110.709877,72.815117,1269.374146,70.308357,37.221462,1498.634521,176.348175
376,0,-156.496994,1097.671021,852.142395,52.212387,1137.028076,855.565979,-93.101990,862.601196,886.183411,64.162659,879.165466,876.336670,-176.031143,977.066772,627.642944,-132.162094,903.655151,429.715973,-101.924179,777.584839,247.694183,-59.931007,721.449402,116.716797,-21.824249,662.214355,115.640625,-16.683310,922.401794,46.439739,161.124863,1145.082275,625.312378,128.738022,1208.186401,462.220917,132.366043,1252.467529,274.910187,112.616852,1317.787598,108.965286,70.494286,1273.145020,69.871437,34.278702,1504.269409,169.278076
377,0,-156.443420,1106.733765,851.328369,52.021626,1147.231934,855.093323,-91.751404,872.125488,886.160767,65.407585,889.562927,876.331360,-176.072693,984.445618,627.434753,-132.944870,909.258911,430.117126,-102.506195,780.629944,249.715225,-60.716301,722.875183,118.823845,-22.667351,663.765686,118.653351,-16.795988,922.253906,46.544502,160.490509,1155.953613,625.120300,127.602158,1217.934937,461.433899,130.669022,1259.879761,273.731567,110.527893,1321.944824,107.166756,68.489990,1276.172241,69.546471,31.276047,1509.456787,161.544052
378,0,-156.330994,1115.924561,850.681335,51.882736,1157.547607,854.833923,-90.408684,881.781250,886.218384,66.642700,900.081482,876.487366,-176.161163,992.158875,627.335022,-133.886063,915.264465,430.595917,-103.207619,783.982605,251.930588,-61.640396,724.544006,121.149216,-23.633268,665.619690,121.955605,-16.906111,922.063416,46.664963,159.941040,1166.950317,625.200500,126.624901,1227.698608,460.782593,129.195969,1267.017212,272.621033,108.726494,1325.574463,105.371964,66.823135,1278.610962,69.356178,28.251844,1514.263550,153.411530
379,0,-156.155243,1125.237427,850.206299,51.801857,1167.962280,854.784912,-89.083885,891.558533,886.354431,67.858810,910.704468,876.807068,-176.306946,1000.224121,627.342468,-135.002853,921.710327,431.143097,-104.040115,787.684875,254.337250,-62.709278,726.493958,123.702888,-24.724751,667.825806,125.562218,-17.009686,921.833008,46.794674,159.491623,1178.024414,625.539429,125.818909,1237.434204,460.263153,127.959846,1273.903076,271.599487,107.221657,1328.785522,103.634819,65.501480,1280.602173,69.315956,25.262871,1518.738892,145.139099
380,0,-155.912201,1134.665527,849.906860,51.784874,1178.463745,854.940735,-87.786148,901.446289,886.565735,69.047577,921.414734,877.291077,-176.520889,1008.658752,627.454712,-136.311737,928.637207,431.748260,-105.015060,791.782532,256.930664,-63.927860,728.767822,126.495018,-25.944834,670.438782,129.488312,-17.102949,921.570740,46.924812,159.155167,1189.127319,626.118408,125.192818,1247.098511,459.869965,126.967354,1280.555664,270.684998,106.013596,1331.672607,102.002541,64.519653,1282.270142,69.432495,22.376419,1522.914429,136.965424
381,0,-155.598221,1144.202637,849.785400,51.837418,1189.039673,855.293640,-86.523331,911.434021,886.847168,70.201866,932.195679,877.937500,-176.814377,1017.481201,627.668762,-137.828735,936.090576,432.400177,-106.143646,796.327454,259.705261,-65.300186,731.414734,129.536652,-27.297329,673.519409,133.750000,-17.183189,921.291504,47.044277,158.941772,1200.212402,626.915344,124.750679,1256.649902,459.595490,126.218590,1286.987915,269.891907,105.093567,1334.313354,100.513618,63.859760,1283.717529,69.703575,19.661392,1526.805786,129.098038
382,0,-155.210037,1153.844360,849.843994,51.964909,1199.681152,855.834167,-85.301941,921.512451,887.192322,71.315849,943.032837,878.742798,-177.199448,1026.712769,627.981262,-139.569656,944.122375,433.086945,-107.437042,801.378906,262.655457,-66.829781,734.491455,132.840729,-28.787304,677.137146,138.365723,-17.249716,921.018555,47.140007,158.858597,1211.235596,627.904053,124.491829,1266.048950,459.430664,125.706718,1293.208374,269.230164,104.444153,1336.768921,99.196480,63.492836,1285.024658,70.118431,17.179459,1530.415283,121.704819
383,0,-154.744461,1163.589966,850.084351,52.172581,1210.382080,856.551941,-84.126923,931.675110,887.593018,72.385139,953.915466,879.702332,-177.689087,1036.379883,628.388550,-141.550369,952.793335,433.796417,-108.906746,807.004944,265.776245,-68.519920,738.063965,136.422928,-30.421549,681.370422,143.356903,-17.304966,920.784363,47.197414,158.909500,1222.158691,629.055969,124.410881,1275.260254,459.364502,125.418320,1299.221680,268.704529,104.039833,1339.083252,98.068871,63.380726,1286.250244,70.659012,14.977393,1533.736450,114.908882
384,0,-154.198578,1173.441528,850.508667,52.465641,1221.141602,857.435486,-83.001587,941.919556,888.040039,73.406883,964.836792,880.809875,-178.297150,1046.514893,628.887329,-143.787125,962.174438,434.516388,-110.564651,813.283997,269.063812,-70.374023,742.207947,140.302444,-32.208858,686.308533,148.748978,-17.355572,920.631714,47.201000,159.095047,1232.948364,630.339844,124.497925,1284.253296,459.384705,125.333611,1305.028931,268.314850,103.848099,1341.285645,97.138107,63.478455,1287.432495,71.301605,13.081514,1536.757690,108.786713
385,0,-153.569382,1183.406128,851.119080,52.849140,1231.962524,858.473389,-81.927734,952.246521,888.522766,74.379593,975.794800,882.058960,-179.038193,1057.155884,629.474487,-146.296402,972.346008,435.234985,-112.423004,820.303528,272.515808,-72.395561,747.008118,144.501801,-34.159908,692.049622,154.570801,-17.413185,920.613342,47.135132,159.412735,1243.578613,631.722900,124.738953,1293.002319,459.477539,125.427155,1310.628662,268.055847,103.830795,1343.391968,96.401878,63.736782,1288.591919,72.018837,11.494836,1539.466919,103.369614
386,0,-152.854263,1193.492798,851.918213,53.327843,1242.851929,859.653748,-80.905769,962.659729,889.029541,75.303116,986.790527,883.442078,-179.927185,1068.344849,630.147095,-149.093933,983.394226,435.940765,-114.493690,828.156494,276.131012,-74.587738,752.555237,149.045624,-36.286560,698.697876,160.853088,-17.494829,920.790466,46.985008,159.856918,1254.027954,633.171265,125.116272,1301.486328,459.628357,125.668945,1316.016724,267.917847,103.945869,1345.407837,95.849594,64.104889,1289.734131,72.781769,10.197230,1541.855835,98.648209
387,0,-152.051315,1203.709473,852.907837,53.905720,1253.815552,860.964600,-79.935066,973.161438,889.548523,76.178215,997.824646,884.950684,-180.978027,1080.120728,630.902222,-152.192825,995.402283,436.622955,-116.786781,836.933533,279.907867,-76.952293,758.938721,153.957535,-38.600208,706.354614,167.623978,-17.622478,921.229675,46.737766,160.418945,1264.279175,634.650696,125.609222,1309.687012,459.821808,126.025467,1321.186890,267.887146,104.149315,1347.329956,95.464058,64.532982,1290.853638,73.561790,9.148499,1543.921997,94.579376
388,0,-151.160156,1214.057373,854.087769,54.585041,1264.852417,862.392395,-79.014397,983.747559,890.067200,77.006218,1008.891968,886.574341,-182.201950,1092.509277,631.736145,-155.600159,1008.435852,437.271606,-119.307922,846.709961,283.841827,-79.487564,766.235291,159.254623,-41.109138,715.105286,174.902237,-17.821619,921.997375,46.383862,161.087204,1274.313110,636.127441,126.194733,1317.587036,460.042450,126.461281,1326.130371,267.947174,104.397415,1349.149658,95.223251,64.974747,1291.937744,74.332306,8.293929,1545.671387,91.095215
389,0,-150.183334,1224.520508,855.453369,55.365101,1275.945679,863.921265,-78.142616,994.398132,890.573242,77.788437,1019.971741,888.299072,-183.604568,1105.507935,632.643372,-159.311859,1022.521484,437.877899,-122.054565,857.525574,287.921265,-82.185387,774.491577,164.939621,-43.814476,724.999207,182.686523,-18.118612,923.152161,45.918526,161.846924,1284.104614,637.568909,126.848030,1325.165771,460.275116,126.940605,1330.834229,268.079102,104.649170,1350.854614,95.102303,65.389709,1292.969360,75.070023,7.571612,1547.118896,88.113205
390,0,-149.127960,1235.055786,856.992310,56.240471,1287.050659,865.531433,-77.319305,1005.067017,891.054932,78.525467,1031.018066,890.105774,-185.182251,1119.064575,633.614990,-163.306213,1037.618896,438.434082,-125.011070,869.360718,292.122284,-85.027260,783.702637,170.990387,-46.705204,736.024170,190.942184,-18.536804,924.734741,45.343418,162.679794,1293.614014,638.944031,127.543297,1332.395264,460.505768,127.429230,1335.280884,268.263184,104.868843,1352.431152,95.075218,65.745117,1293.930664,75.755821,6.920638,1548.287231,85.546600
391,0,-148.007614,1245.578857,858.681458,57.199028,1298.082275,867.196533,-76.545616,1015.668884,891.501282,79.216591,1041.945801,891.967651,-186.918167,1133.055908,634.637268,-167.536362,1053.589478,438.933960,-128.143173,882.107361,296.402496,-87.979797,793.786926,177.348251,-49.752388,748.077576,199.585999,-19.091669,926.756531,44.668198,163.563721,1302.779907,640.224609,128.254318,1339.236328,460.721985,127.896416,1339.446167,268.479675,105.028389,1353.865601,95.116508,66.017647,1294.804443,76.375122,6.289145,1549.206543,83.314499
392,0,-146.844208,1255.952515,860.482666,58.220036,1308.902222,868.882263,-75.824921,1026.068726,891.903076,79.859123,1052.621338,893.848328,-188.778244,1147.265137,635.689819,-171.923401,1070.166382,439.372681,-131.392639,895.542236,300.695526,-90.990540,804.562195,183.906693,-52.903740,760.938416,208.471863,-19.785553,929.187988,43.911812,164.472351,1311.511353,641.386353,128.955093,1345.633301,460.913757,128.316757,1343.298340,268.709808,105.109818,1355.145264,95.202477,66.194679,1295.577026,76.918037,5.641207,1549.909790,81.350418
393,0,-145.669220,1265.978638,862.341248,59.272827,1319.312744,870.544495,-75.163200,1036.073975,892.253174,80.448006,1062.854004,895.700317,-190.708237,1161.367676,636.744629,-176.351334,1086.932739,439.747192,-134.673721,909.307007,304.907227,-93.985229,815.727905,190.503494,-56.079887,774.246582,217.380829,-20.602949,931.949951,43.103115,165.375244,1319.684082,642.408997,129.620682,1351.512695,461.074097,128.671906,1346.797485,268.936798,105.106773,1356.259888,95.312248,66.274780,1296.238770,77.379120,4.961602,1550.433105,79.608368
